"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 15 22:16:24 EET 2022","Tue Mar 15 22:16:45 EET 2022","21809","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#16 Player can continue with chosen 5 years option to 'Self Exclusion' and confirming modal should display.","#16 Player can continue with chosen 5 years option to 'Self Exclusion' and confirming modal should display.",""
"passed","Tue Mar 15 22:18:15 EET 2022","Tue Mar 15 22:18:29 EET 2022","14495","","Slots page","","Slots page","#11 User logged in and hover the game card and click on CTA ""PLAY NOW"" and go to game page","#11 User logged in and hover the game card and click on CTA ""PLAY NOW"" and go to game page",""
"failed","Tue Mar 15 22:12:20 EET 2022","Tue Mar 15 22:12:44 EET 2022","23686","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#3 Player can press 'Back' button of the 'Self Exlusion' modal.","#3 Player can press 'Back' button of the 'Self Exlusion' modal.",""
"passed","Tue Mar 15 22:14:43 EET 2022","Tue Mar 15 22:15:03 EET 2022","19721","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#2 Player is displayed 'Set Deposit Limit' text if no deposit limits are set.","#2 Player is displayed 'Set Deposit Limit' text if no deposit limits are set.",""
"passed","Tue Mar 15 21:44:14 EET 2022","Tue Mar 15 21:44:28 EET 2022","14125","","Log In","","Log In","#06 Player cannot login when entering an incorrect email address.","#06 Player cannot login when entering an incorrect email address.",""
"failed","Tue Mar 15 22:19:32 EET 2022","Tue Mar 15 22:20:01 EET 2022","29079","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#15 Player can successfully change Deposit Limit with a decimal value and receive a success toast on submitting the new amount.","#15 Player can successfully change Deposit Limit with a decimal value and receive a success toast on submitting the new amount.",""
"passed","Tue Mar 15 22:13:59 EET 2022","Tue Mar 15 22:14:06 EET 2022","7721","","Home => Terms & Conditions","","Home => Terms & Conditions","#28 User can opened mail client after clicks/taps on “complaintsMGA@merkurslots.com” ","#28 User can opened mail client after clicks/taps on “complaintsMGA@merkurslots.com” ",""
"passed","Tue Mar 15 22:12:29 EET 2022","Tue Mar 15 22:12:47 EET 2022","18006","","Landing Page/Welcome Games page","","Landing Page/Welcome Games page","#5 User try to click on PLAY CTA of Popular game at Welcome Games page","#5 User try to click on PLAY CTA of Popular game at Welcome Games page",""
"passed","Tue Mar 15 22:11:52 EET 2022","Tue Mar 15 22:12:01 EET 2022","8608","","Home => Terms & Conditions","","Home => Terms & Conditions","#13 User can see the Other Important Terms section on terms and conditions page","#13 User can see the Other Important Terms section on terms and conditions page",""
"failed","Tue Mar 15 22:15:40 EET 2022","Tue Mar 15 22:16:02 EET 2022","21960","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#14 Player can continue with chosen 18 months option to 'Self Exclusion' and confirming modal should display.","#14 Player can continue with chosen 18 months option to 'Self Exclusion' and confirming modal should display.",""
"failed","Tue Mar 15 22:13:37 EET 2022","Tue Mar 15 22:13:57 EET 2022","20288","","My Account -> Deposit","","My Account -> Deposit","#7 Check user is able to deposit with a valid card and is presented with success modal","#7 Check user is able to deposit with a valid card and is presented with success modal",""
"passed","Tue Mar 15 21:54:10 EET 2022","Tue Mar 15 21:54:35 EET 2022","25020","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#04 Player cannot submit the Change Password form with blank details.","#04 Player cannot submit the Change Password form with blank details.",""
"passed","Tue Mar 15 22:11:09 EET 2022","Tue Mar 15 22:11:17 EET 2022","7498","","Expired Link Error","","Expired Link Error","#9 User can click on 'Back to Login' and open Login window and successfully login.","#9 User can click on 'Back to Login' and open Login window and successfully login.",""
"passed","Tue Mar 15 21:40:55 EET 2022","Tue Mar 15 21:41:02 EET 2022","6683","","Footer functionality testing","","Footer functionality testing","#1 Player can see a light grey bar at the top of the footer","#1 Player can see a light grey bar at the top of the footer",""
"passed","Tue Mar 15 21:54:34 EET 2022","Tue Mar 15 21:54:46 EET 2022","11041","","Homepage","","Homepage","#3 After clicking on the first link from 'What personal data do we collect? -> Players', the user should see the page  https://www.merkurslots.com/.","#3 After clicking on the first link from 'What personal data do we collect? -> Players', the user should see the page  https://www.merkurslots.com/.",""
"failed","Tue Mar 15 22:19:09 EET 2022","Tue Mar 15 22:19:25 EET 2022","16517","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#8 Player can edit their preferences and select just the Phone toggle, which upon saving updates the account area accordingly","#8 Player can edit their preferences and select just the Phone toggle, which upon saving updates the account area accordingly",""
"failed","Tue Mar 15 22:18:30 EET 2022","Tue Mar 15 22:18:51 EET 2022","20622","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#6 Player can edit their preferences and select just the Text toggle, which upon saving updates the account area accordingly","#6 Player can edit their preferences and select just the Text toggle, which upon saving updates the account area accordingly",""
"failed","Tue Mar 15 22:10:28 EET 2022","Tue Mar 15 22:10:50 EET 2022","22329","","404 error page functionality testing.","","404 error page functionality testing.","#2 All elements are persisted on 404 error page.","#2 All elements are persisted on 404 error page.",""
"failed","Tue Mar 15 22:06:52 EET 2022","Tue Mar 15 22:07:18 EET 2022","25862","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","#28 User can click on the terms and conditions link and the terms and conditions are displayed for deposit bonus.","#28 User can click on the terms and conditions link and the terms and conditions are displayed for deposit bonus.",""
"passed","Tue Mar 15 21:58:12 EET 2022","Tue Mar 15 21:58:24 EET 2022","12356","","Registration > Step 4","","Registration > Step 4","#08 User can overwrite Select All option and de-select a preference.","#08 User can overwrite Select All option and de-select a preference.",""
"failed","Tue Mar 15 22:11:56 EET 2022","Tue Mar 15 22:12:17 EET 2022","21799","","My Account -> Deposit","","My Account -> Deposit","#3 Check user is able to fill in details of required fields for card deposits","#3 Check user is able to fill in details of required fields for card deposits",""
"passed","Tue Mar 15 21:59:56 EET 2022","Tue Mar 15 22:00:21 EET 2022","25112","","Spin Zone functionality testing","","Spin Zone functionality testing","#5 Player can open 'Deposit' modal","#5 Player can open 'Deposit' modal",""
"passed","Tue Mar 15 22:15:03 EET 2022","Tue Mar 15 22:15:25 EET 2022","21976","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#3 Player can close the Deposit Limits modal.","#3 Player can close the Deposit Limits modal.",""
"failed","Tue Mar 15 22:15:34 EET 2022","Tue Mar 15 22:15:54 EET 2022","20679","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#14 Player can continue with chosen 6 weeks option to 'Take A Break' and confirming modal should display.","#14 Player can continue with chosen 6 weeks option to 'Take A Break' and confirming modal should display.",""
"passed","Tue Mar 15 22:09:01 EET 2022","Tue Mar 15 22:09:03 EET 2022","2155","","Promotions functionality testing. Promotions functionality for unauthenticated user","","Promotions functionality testing. Promotions functionality for unauthenticated user","#35 Promotion cards are displayed for not login user.","#35 Promotion cards are displayed for not login user.",""
"passed","Tue Mar 15 21:59:25 EET 2022","Tue Mar 15 21:59:38 EET 2022","12312","","Registration > Step 4","","Registration > Step 4","#03 User can opt in to receive All marketing preferences.","#03 User can opt in to receive All marketing preferences.",""
"failed","Tue Mar 15 22:07:18 EET 2022","Tue Mar 15 22:07:43 EET 2022","25143","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","#29 User can click back button, close full terms conditions and return in deposit modal.","#29 User can click back button, close full terms conditions and return in deposit modal.",""
"passed","Tue Mar 15 21:41:42 EET 2022","Tue Mar 15 21:41:59 EET 2022","16824","","Homepage","","Homepage","#2 Authenticated users can preview their balance in the navigation bar","#2 Authenticated users can preview their balance in the navigation bar",""
"passed","Tue Mar 15 22:09:07 EET 2022","Tue Mar 15 22:09:09 EET 2022","2393","","Promotions functionality testing. Promotions functionality for unauthenticated user","","Promotions functionality testing. Promotions functionality for unauthenticated user","#37 Promo image of promotion card is displayed for not login user.","#37 Promo image of promotion card is displayed for not login user.",""
"passed","Tue Mar 15 22:18:40 EET 2022","Tue Mar 15 22:18:55 EET 2022","14601","","Registration > Step 3","","Registration > Step 3","#07 User cannot enter invalid characters into the Address Line 1 field.","#07 User cannot enter invalid characters into the Address Line 1 field.",""
"failed","Tue Mar 15 22:19:59 EET 2022","Tue Mar 15 22:20:14 EET 2022","15461","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#11 Player can uneselect just text preferences using the text toggle (text already toggled on), which upon saving updates the account area accordingly","#11 Player can uneselect just text preferences using the text toggle (text already toggled on), which upon saving updates the account area accordingly",""
"passed","Tue Mar 15 22:20:01 EET 2022","Tue Mar 15 22:20:23 EET 2022","21443","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#18 Player can submit a blank value in the Deposit Limits.","#18 Player can submit a blank value in the Deposit Limits.",""
"passed","Tue Mar 15 22:17:22 EET 2022","Tue Mar 15 22:17:30 EET 2022","7652","","Slots page","","Slots page","#4 User can see game carousel and can scroll it","#4 User can see game carousel and can scroll it",""
"passed","Tue Mar 15 21:57:55 EET 2022","Tue Mar 15 21:58:17 EET 2022","22242","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#14 Player should be able to show/hide their inputs into the password fields.","#14 Player should be able to show/hide their inputs into the password fields.",""
"passed","Tue Mar 15 22:09:13 EET 2022","Tue Mar 15 22:09:15 EET 2022","1997","","Promotions functionality testing. Promotions functionality for unauthenticated user","","Promotions functionality testing. Promotions functionality for unauthenticated user","#40 Short description of promotion card is displayed for not login user.","#40 Short description of promotion card is displayed for not login user.",""
"passed","Tue Mar 15 22:15:48 EET 2022","Tue Mar 15 22:16:10 EET 2022","21951","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#4 User can open the Loss Limits Delete modal on delete icon click ","#4 User can open the Loss Limits Delete modal on delete icon click ",""
"passed","Tue Mar 15 21:46:39 EET 2022","Tue Mar 15 21:47:00 EET 2022","21505","","Deep Link -> Edit Phone","","Deep Link -> Edit Phone","#2 Deep link to change password open login when not logged in before change password","#2 Deep link to change password open login when not logged in before change password",""
"failed","Tue Mar 15 21:56:15 EET 2022","Tue Mar 15 21:56:44 EET 2022","29125","","Promotions functionality testing. Promotions functionality for authenticated user Blocks of promotions","","Promotions functionality testing. Promotions functionality for authenticated user Blocks of promotions","#4 When Recent activity section is displayed then also Link ""See all Activity"" is displayed.","#4 When Recent activity section is displayed then also Link ""See all Activity"" is displayed.",""
"passed","Tue Mar 15 22:19:12 EET 2022","Tue Mar 15 22:19:32 EET 2022","20218","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#13 Player can open the Deposit Limits Delete modal on delete icon click and click on edit icon in the input field.","#13 Player can open the Deposit Limits Delete modal on delete icon click and click on edit icon in the input field.",""
"failed","Tue Mar 15 22:13:57 EET 2022","Tue Mar 15 22:14:18 EET 2022","20682","","My Account -> Deposit","","My Account -> Deposit","#8 Check user is displayed with a declined modal when safecharge returns a declined response","#8 Check user is displayed with a declined modal when safecharge returns a declined response",""
"passed","Tue Mar 15 21:49:39 EET 2022","Tue Mar 15 21:50:14 EET 2022","34618","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#6 Player can successfully set a 'Time Limit'.","#6 Player can successfully set a 'Time Limit'.",""
"passed","Tue Mar 15 21:57:59 EET 2022","Tue Mar 15 21:58:12 EET 2022","12522","","Registration > Step 4","","Registration > Step 4","#07 User can opt in to receive Phone marketing preferences.","#07 User can opt in to receive Phone marketing preferences.",""
"passed","Tue Mar 15 22:18:01 EET 2022","Tue Mar 15 22:18:08 EET 2022","7149","","Slots page","","Slots page","#9 User hover the game card and click on it and login modal appears","#9 User hover the game card and click on it and login modal appears",""
"passed","Tue Mar 15 21:43:53 EET 2022","Tue Mar 15 21:44:25 EET 2022","31831","","Homepage","","Homepage","#8 Cash amount is updated correctly in the dropdown details when cash balance is adjusted","#8 Cash amount is updated correctly in the dropdown details when cash balance is adjusted",""
"failed","Tue Mar 15 22:14:28 EET 2022","Tue Mar 15 22:14:52 EET 2022","23333","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#11 Player can continue with chosen 24 hours option to 'Take A Break' and confirming modal should display.","#11 Player can continue with chosen 24 hours option to 'Take A Break' and confirming modal should display.",""
"passed","Tue Mar 15 21:44:53 EET 2022","Tue Mar 15 21:45:05 EET 2022","11367","","Log In","","Log In","#13 Player should be able to show/hide their input into the Password field.","#13 Player should be able to show/hide their input into the Password field.",""
"passed","Tue Mar 15 21:59:00 EET 2022","Tue Mar 15 21:59:14 EET 2022","13804","","Registration > Step 4","","Registration > Step 4","#12 User can click on confirm checkbox and click success registration button.","#12 User can click on confirm checkbox and click success registration button.",""
"passed","Tue Mar 15 22:11:47 EET 2022","Tue Mar 15 22:11:57 EET 2022","10129","","Landing Page/Welcome Games page","","Landing Page/Welcome Games page","#1 User come to the Welcome Games page ","#1 User come to the Welcome Games page ",""
"failed","Tue Mar 15 22:10:56 EET 2022","Tue Mar 15 22:11:02 EET 2022","6236","","Home => Terms & Conditions","","Home => Terms & Conditions","#5 User can come to the Gamble Aware page from terms and conditions page","#5 User can come to the Gamble Aware page from terms and conditions page",""
"failed","Tue Mar 15 22:12:47 EET 2022","Tue Mar 15 22:12:57 EET 2022","9988","","Landing Page/Welcome Games page","","Landing Page/Welcome Games page","#6 User can click on the WELCOME BONUS FULL TERMS AND CONDITIONS","#6 User can click on the WELCOME BONUS FULL TERMS AND CONDITIONS",""
"passed","Tue Mar 15 21:41:28 EET 2022","Tue Mar 15 21:41:37 EET 2022","9011","","Footer functionality testing","","Footer functionality testing","#3 Player can see partners logos","#3 Player can see partners logos",""
"passed","Tue Mar 15 22:11:27 EET 2022","Tue Mar 15 22:11:56 EET 2022","28202","","My Account -> Deposit","","My Account -> Deposit","#2 Check user is able to exit out of the deposit modal using the x button","#2 Check user is able to exit out of the deposit modal using the x button",""
"failed","Tue Mar 15 22:16:16 EET 2022","Tue Mar 15 22:16:39 EET 2022","22131","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#16 Player can press 'BACK' for confirmating modal after chosen for 24 hours 'Take A Break' and should return to previous step.","#16 Player can press 'BACK' for confirmating modal after chosen for 24 hours 'Take A Break' and should return to previous step.",""
"skipped","Tue Mar 15 22:13:08 EET 2022","Tue Mar 15 22:13:08 EET 2022","0","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#6 Player can select a reason for taking self exclusion the drop down menu.","#6 Player can select a reason for taking self exclusion the drop down menu.",""
"passed","Tue Mar 15 21:42:13 EET 2022","Tue Mar 15 21:42:21 EET 2022","8421","","Footer functionality testing","","Footer functionality testing","#5 Player can see legal and company information","#5 Player can see legal and company information",""
"failed","Tue Mar 15 22:20:14 EET 2022","Tue Mar 15 22:20:29 EET 2022","14607","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly",""
"failed","Tue Mar 15 22:10:37 EET 2022","Tue Mar 15 22:10:59 EET 2022","21924","","Expired Link Error","","Expired Link Error","#5 User can click on Login button and see Login page. ","#5 User can click on Login button and see Login page. ",""
"passed","Tue Mar 15 22:10:59 EET 2022","Tue Mar 15 22:11:01 EET 2022","2324","","Expired Link Error","","Expired Link Error","#6 User can click on Recover Password button and see Reset your password window ","#6 User can click on Recover Password button and see Reset your password window ",""
"passed","Tue Mar 15 21:42:44 EET 2022","Tue Mar 15 21:43:06 EET 2022","22073","","Homepage","","Homepage","#5 The details balance card is dismissed when the user clicks outside the modal","#5 The details balance card is dismissed when the user clicks outside the modal",""
"failed","Tue Mar 15 22:21:59 EET 2022","Tue Mar 15 22:22:30 EET 2022","30533","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#16 User can only enter numeric digits into the set Loss Limit field. ","#16 User can only enter numeric digits into the set Loss Limit field. ",""
"failed","Tue Mar 15 22:03:04 EET 2022","Tue Mar 15 22:03:30 EET 2022","25232","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","#19 User can press NO THANKS CTA at confirmation modal for cancel bonus and get not cancel bonus.","#19 User can press NO THANKS CTA at confirmation modal for cancel bonus and get not cancel bonus.",""
"passed","Tue Mar 15 21:59:02 EET 2022","Tue Mar 15 21:59:32 EET 2022","30124","","Spin Zone functionality testing","","Spin Zone functionality testing","#3 Player can close Game menu","#3 Player can close Game menu",""
"passed","Tue Mar 15 22:17:30 EET 2022","Tue Mar 15 22:18:04 EET 2022","33406","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#9 Player can successfully update a daily deposit limit in the Deposit Limits Delete modal","#9 Player can successfully update a daily deposit limit in the Deposit Limits Delete modal",""
"failed","Tue Mar 15 22:15:39 EET 2022","Tue Mar 15 22:15:42 EET 2022","3144","","Registration > Step 1","","Registration > Step 1","#06 User can not register with an email address that already exists.","#06 User can not register with an email address that already exists.",""
"passed","Tue Mar 15 22:20:04 EET 2022","Tue Mar 15 22:20:16 EET 2022","11461","","Registration > Step 3","","Registration > Step 3","#16 Phone Number will display an error when entering non-numeric values into input.","#16 Phone Number will display an error when entering non-numeric values into input.",""
"passed","Tue Mar 15 21:58:02 EET 2022","Tue Mar 15 21:58:08 EET 2022","5539","","Registration > Step 2","","Registration > Step 2","#14 User cannot enter invalid characters into the date of birth field.","#14 User cannot enter invalid characters into the date of birth field.",""
"passed","Tue Mar 15 22:12:22 EET 2022","Tue Mar 15 22:12:50 EET 2022","28058","","My Profile > Contact Details","","My Profile > Contact Details","#03 Player can select to edit their telephone number and cancel out of the modal.","#03 Player can select to edit their telephone number and cancel out of the modal.",""
"failed","Tue Mar 15 22:14:24 EET 2022","Tue Mar 15 22:14:49 EET 2022","25194","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#1 User can view their Loss limits ","#1 User can view their Loss limits ",""
"failed","Tue Mar 15 22:16:06 EET 2022","Tue Mar 15 22:16:15 EET 2022","9382","","Landing Page/Shop Welcome page","","Landing Page/Shop Welcome page","#6 User can click on the WELCOME BONUS FULL TERMS AND CONDITIONS","#6 User can click on the WELCOME BONUS FULL TERMS AND CONDITIONS",""
"passed","Tue Mar 15 21:45:38 EET 2022","Tue Mar 15 21:46:08 EET 2022","30237","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#1 Deep link to loss limits opens when logged in","#1 Deep link to loss limits opens when logged in",""
"passed","Tue Mar 15 21:52:21 EET 2022","Tue Mar 15 21:52:54 EET 2022","32465","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#00 Player can close the Change Password modal.","#00 Player can close the Change Password modal.",""
"passed","Tue Mar 15 22:19:54 EET 2022","Tue Mar 15 22:20:04 EET 2022","10534","","Registration > Step 3","","Registration > Step 3","#15 Phone Number is a mandatory field.","#15 Phone Number is a mandatory field.",""
"passed","Tue Mar 15 22:13:27 EET 2022","Tue Mar 15 22:13:34 EET 2022","7558","","Home => Terms & Conditions","","Home => Terms & Conditions","#24 User can see the Limitation of Liability section on terms and conditions page","#24 User can see the Limitation of Liability section on terms and conditions page",""
"failed","Tue Mar 15 22:02:39 EET 2022","Tue Mar 15 22:03:04 EET 2022","25530","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","#18 User can press YES CANCEL CTA at confirmation modal for cancel bonus and get cancel bonus.","#18 User can press YES CANCEL CTA at confirmation modal for cancel bonus and get cancel bonus.",""
"passed","Tue Mar 15 22:17:36 EET 2022","Tue Mar 15 22:17:42 EET 2022","6094","","Slots page","","Slots page","#6 User can hover mouse on game card and see all needed elements","#6 User can hover mouse on game card and see all needed elements",""
"passed","Tue Mar 15 22:12:50 EET 2022","Tue Mar 15 22:13:18 EET 2022","27573","","My Profile > Contact Details","","My Profile > Contact Details","# Player can select to edit their telephone number and close the modal to cancel out of the process.","# Player can select to edit their telephone number and close the modal to cancel out of the process.",""
"passed","Tue Mar 15 22:10:29 EET 2022","Tue Mar 15 22:10:31 EET 2022","2369","","Expired Link Error","","Expired Link Error","#2 All elements are persisted on the page. ","#2 All elements are persisted on the page. ",""
"failed","Tue Mar 15 22:17:29 EET 2022","Tue Mar 15 22:17:49 EET 2022","20627","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#3 Player can edit their preferences and exit using the Cancel CTA within the modal discarding changes","#3 Player can edit their preferences and exit using the Cancel CTA within the modal discarding changes",""
"failed","Tue Mar 15 22:15:29 EET 2022","Tue Mar 15 22:15:33 EET 2022","3889","","Registration > Step 1","","Registration > Step 1","#03 User is prompted with the 'Account already exists' drawer if they enter an email address that already exists.","#03 User is prompted with the 'Account already exists' drawer if they enter an email address that already exists.",""
"failed","Tue Mar 15 22:10:51 EET 2022","Tue Mar 15 22:10:59 EET 2022","7228","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page",""
"passed","Tue Mar 15 22:09:45 EET 2022","Tue Mar 15 22:09:48 EET 2022","3473","","Promotions functionality testing. Promotions functionality for unauthenticated user","","Promotions functionality testing. Promotions functionality for unauthenticated user","#50 User can go to More Info details after click More Info CTA.","#50 User can go to More Info details after click More Info CTA.",""
"passed","Tue Mar 15 21:53:41 EET 2022","Tue Mar 15 21:54:28 EET 2022","46787","","Homepage","","Homepage","#1 When the user clicks to link Privacy Policy user should watches the nex chapters.","#1 When the user clicks to link Privacy Policy user should watches the nex chapters.",""
"passed","Tue Mar 15 21:56:15 EET 2022","Tue Mar 15 21:56:32 EET 2022","17456","","Recover Password","","Recover Password","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.",""
"passed","Tue Mar 15 22:17:16 EET 2022","Tue Mar 15 22:17:22 EET 2022","6460","","Slots page","","Slots page","#3 User can see static hero banner carousel and can click on it and see game info page","#3 User can see static hero banner carousel and can click on it and see game info page",""
"failed","Tue Mar 15 22:14:50 EET 2022","Tue Mar 15 22:15:00 EET 2022","10594","","Landing Page/Welcome Casino page","","Landing Page/Welcome Casino page","#8 User can come to the Promotion page from the Welcome Casino page","#8 User can come to the Promotion page from the Welcome Casino page",""
"failed","Tue Mar 15 22:19:39 EET 2022","Tue Mar 15 22:20:20 EET 2022","40860","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#12 User can successfully change their Loss Limit with a decimal value and receive a success toast on submitting the new amount. ","#12 User can successfully change their Loss Limit with a decimal value and receive a success toast on submitting the new amount. ",""
"passed","Tue Mar 15 21:45:05 EET 2022","Tue Mar 15 21:45:16 EET 2022","11360","","Log In","","Log In","#14 Player can select the link to recover their password.","#14 Player can select the link to recover their password.",""
"failed","Tue Mar 15 22:14:52 EET 2022","Tue Mar 15 22:15:14 EET 2022","21962","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#12 Player can continue with chosen 1 week option to 'Take A Break' and confirming modal should display.","#12 Player can continue with chosen 1 week option to 'Take A Break' and confirming modal should display.",""
"passed","Tue Mar 15 21:43:05 EET 2022","Tue Mar 15 21:43:26 EET 2022","21065","","Inbox functionality testing","","Inbox functionality testing","#6 Player can open message and display the message contents (heading, date/time & body)","#6 Player can open message and display the message contents (heading, date/time & body)",""
"failed","Tue Mar 15 22:16:02 EET 2022","Tue Mar 15 22:16:24 EET 2022","21477","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#15 Player can continue with chosen 2 years option to 'Self Exclusion' and confirming modal should display.","#15 Player can continue with chosen 2 years option to 'Self Exclusion' and confirming modal should display.",""
"failed","Tue Mar 15 22:15:40 EET 2022","Tue Mar 15 22:15:50 EET 2022","9789","","Landing Page/Shop Welcome page","","Landing Page/Shop Welcome page","#4 User clicks on ""Be Aware Gambling"" link at Shop Welcome page","#4 User clicks on ""Be Aware Gambling"" link at Shop Welcome page",""
"passed","Tue Mar 15 21:57:50 EET 2022","Tue Mar 15 21:57:56 EET 2022","5749","","Registration > Step 2","","Registration > Step 2","#12 User cannot enter an invalid date into the date of birth field.","#12 User cannot enter an invalid date into the date of birth field.",""
"passed","Tue Mar 15 21:47:05 EET 2022","Tue Mar 15 21:47:26 EET 2022","21203","","Deep Link -> Play Reminders","","Deep Link -> Play Reminders","#2 Deep link to play reminders open login when not logged in before play reminders","#2 Deep link to play reminders open login when not logged in before play reminders",""
"passed","Tue Mar 15 22:19:45 EET 2022","Tue Mar 15 22:20:07 EET 2022","21408","","UnsubscribePage","","UnsubscribePage","#7 User can click on ‘Continue’ button in the ‘Re-subscribe’ success window and the Home page will be displayed.","#7 User can click on ‘Continue’ button in the ‘Re-subscribe’ success window and the Home page will be displayed.",""
"failed","Tue Mar 15 22:11:37 EET 2022","Tue Mar 15 22:11:47 EET 2022","9607","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#9 User can come to the Terms & Conditions page from the Welcome Offer page","#9 User can come to the Terms & Conditions page from the Welcome Offer page",""
"passed","Tue Mar 15 22:09:11 EET 2022","Tue Mar 15 22:09:13 EET 2022","1863","","Promotions functionality testing. Promotions functionality for unauthenticated user","","Promotions functionality testing. Promotions functionality for unauthenticated user","#39 Promo title of promotion card is displayed for not login user.","#39 Promo title of promotion card is displayed for not login user.",""
"failed","Tue Mar 15 22:03:30 EET 2022","Tue Mar 15 22:03:54 EET 2022","24805","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","","Promotions functionality testing. Promotions functionality for authenticated user Individual promotions","#20 User can press Back CTA for More Info page and be taken to the list of promotions.","#20 User can press Back CTA for More Info page and be taken to the list of promotions.",""
"passed","Tue Mar 15 22:18:55 EET 2022","Tue Mar 15 22:19:27 EET 2022","32032","","UnsubscribePage","","UnsubscribePage","#5 User can check each radio button and submit the answer → result window will be displayed with the correct content","#5 User can check each radio button and submit the answer → result window will be displayed with the correct content",""
"passed","Tue Mar 15 22:16:55 EET 2022","Tue Mar 15 22:17:05 EET 2022","10195","","Slots page","","Slots page","#1 User can navigates to the slots page and all elements are persisted on the page","#1 User can navigates to the slots page and all elements are persisted on the page",""
"failed","Tue Mar 15 22:17:08 EET 2022","Tue Mar 15 22:17:29 EET 2022","20420","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes",""
"failed","Tue Mar 15 22:10:19 EET 2022","Tue Mar 15 22:10:32 EET 2022","12896","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#0 User can come to the Privacy Policy page","#0 User can come to the Privacy Policy page",""
"passed","Tue Mar 15 21:58:42 EET 2022","Tue Mar 15 21:59:00 EET 2022","17813","","Registration > Step 4","","Registration > Step 4","#11 User can click and view the Privacy Policy.","#11 User can click and view the Privacy Policy.",""
